,date,title,userName,rating,isEdited,review,developerResponse
1859,2019-12-01 00:01:09,재밌네요,양손에칼들고,5,False,그래픽도 좋고 꿀잼이네요,
1860,2019-11-27 12:42:10,로딩에 느리지만 너무 기다려서,춤추는해파리,4,False,그래픽쵝오!!!!,
1861,2019-11-27 23:13:32,게임을 하라는건지 말라는건지,수정수방,2,False,아이폰7에서 게임 하면 팅겨서 게임진행이 안되요..,
1862,2019-11-27 06:49:36,저만 계속  팅겨서 꺼지나요??,침대위에변강쇠,1,False,"아니 아이폰6S유저인데
아니 할라고하면 핸드폰이 팅기면서 꺼지네요~
저만 그런건가요?",
1863,2019-11-27 06:26:18,환타지!!,벌써 12시,5,False,너무 재밌네요.  강추 그래픽 환상.,
1864,2019-11-27 05:28:39,아이패드에서 너무 많이 튕깁니다,Sopia72,1,False,뭐. 하나만 클릭하면. 튕겨서 게임을 학수가 없네요. !!!,
1865,2019-11-26 16:31:01,뭐하나 괜찮은게 있어야 하지..,135076,1,False,발열도 심해 그래픽도 구려 커스터마이징도 안돼 과금 유도도 개심해  게임을 할 의지가 없어진다,
1866,2019-11-26 15:48:35,잼나요,외발의달인이여,5,False,잼나는데 무과굼으로도 가능하게 해 주세용,
1867,2019-11-26 00:53:05,린2엠 흥하라~!!,feritale,1,False,"국내 게임사중엔 믿을 수 있는 게임성은 엔씨 뿐입니다.
부디 운영도 잘 해주시기 바랍니다.",
1868,2020-10-21 12:05:58,할만하네요,이거 뭡니까 사이트 오류만 뜨네,5,False,기존게임과 같이,"{'id': 18655090, 'body': '꿈꾸던 연대기의 시작, 리니지2M 안녕하세요. 리니지2M입니다. 영문모를 오류창의 출력으로 리뷰 해주셨네요. 우선은 기재해주신 리뷰 내용으로는 상세한 확인이 필요합니다. 이에 번거롭겠지만 plaync 고객센터에서 해당 현상을 확인할 수 있는 스크린샷을 첨부하여 1:1 문의 접수해 주시길 부탁 드립니다. 1:1문의: https://cs.plaync.com/ 다양한 의견을 수용하여 폭넓게 사랑 받을 수 있는 게임으로 거듭나도록 노력하겠습니다. 감사합니다.\r', 'modified': '2020-10-23T04:59:58Z'}"
1869,2020-03-10 22:03:18,재미있게 하고 있습니다,skywhes,5,False,갓겜,
1870,2019-12-17 00:13:53,아이폰 팅김현상,민수아빠별,1,False,아이폰8쓰는데 접속만 하면 튕기네요.. 나만 그런가?,
1871,2019-12-12 16:17:28,이게뭐죠?,날아라나의애마,1,False,"모바일게임이라면서핸드폰으로 접속이안되는데 이게뭐죠?ㅡㅡ 
왜만들엇죠?",
1872,2019-12-07 22:23:11,자꾸 팅겨요,날아올라제네실수,1,False,게임만 키면 2분도 못하고 게임이 꺼집니다 왜그러나요 ㅡㅡ,
1873,2019-12-03 03:53:30,20랩,힝딩동,1,False,정도까지만 하면 되는 3시간짜리 고사양 겜이 있다고해서 왔습니다^^,
1874,2019-12-02 10:51:47,튕김현상 수정,별명중복이라네우오,1,False,게임 키면 5분도 안되서 튕기는 현상이 많은데 빠른 수정 부탁드립니다,
1875,2019-11-28 19:43:06,게임을만들려면제대로,조가태진짜,1,False,하루종일 팅기고있네 아이폰인데 게임을하라는거에여 말라는거에여,
1876,2019-11-28 10:58:09,게임 중,대박흑곰,1,False,"너무 튕겨서 게임 할수가 없네
그냥  안할래요
이  게임할려고
폰을 최신폰으로 바꿀생각은 
전혀 없어요",
1877,2019-11-27 23:09:51,아이폰X 5초에 한번씩팅겨서 못놀겟네..빠른수정 해라,GoM--,1,False,...................,
1878,2019-11-27 00:05:54,한번해봐,쇼냉다,5,False,그래픽 오진다 현질유도만 자제해주라 제발,
1879,2019-11-27 08:19:52,아이폰 너무 튕기네요.,쉐드,1,False,"저만 그런가요? 리니지M 하고 과금 요소가 똑같네요.
뭐가 새롭다는 겁니까?
그냥 리니지M 3D버전이네요.",
1880,2019-11-27 03:32:56,튕김,꿔노잉,3,False,아이폰8인디 자꾸 튕겨요 짱나게 ㅠ,
1881,2019-11-26 17:33:39,음 아직 도해봐야겟어여,삐루삘로,4,False,게임잘 못하는편이라서 도해볼게요,
1882,2019-11-26 16:09:37,터치 할때마다 팅기노 ㅋㅋㅋㅋ,엔젤나이츠,1,False,"아침일찍일어나서 일하기는 개뿔

게임 좀 제대로 최적화해서 만들자 돈만 먹으려고 하지말고",
1883,2019-11-26 15:58:31,기대작 기다림 최고~,하니아부지,5,False,오랜만에 푹 빠지 겠네요^^,
1884,2019-11-26 15:37:53,너무 팅기는거 아닌가,짜즈오ㅗ,5,False,개임 진행이 안됨,
1885,2020-12-03 12:43:10,나도 보라고 별5개준다,안타9섭 파트너,5,False,"나는 퍼플쓰지도 않는 유저인데 계정도 1개인데 ㅋㅋㅋ
작업장이라며 정지당했다 ㅋㅋㅋ
나 아이패드 하나로 하고있는데 
갑자기 12 월1일부로 정지되네?????ㅋㅋㅋㅋ
얼탱이가없어 ㅋㅋ 
이런 더러운 게임안하고만다 진짜 ㅋㅋ
고맙다","{'id': 19552497, 'body': '꿈꾸던 연대기의 시작, 리니지2M 안녕하세요. 리니지2M입니다. 게임 플레이 소감을 남겨주셔서 감사드립니다. 리니지2M이 고객님의 기대에 미치지 못했다니 마음이 무겁습니다. 고객님께서 말씀해주신 내용은 겸허히 받아들여 보다 나은 서비스를 위해 늘 노력하는 리니지2M이 되겠습니다. 앞으로도 게임 이용 관련으로 도움이 필요하신 부분이 있으시다면 언제든지 plaync 고객센터로 1:1문의 바랍니다. 감사합니다.', 'modified': '2020-12-05T00:20:23Z'}"
1886,2020-05-22 14:58:27,내돈 열심히 빨아간. 게임 ㅎㅎ 온라인 강원랜드 입니다 ㅎㅎ,잠비야,5,False,열심했어요 ㅎㅎ 온라인 강원랜드 ㅎㅎ,
1887,2019-12-18 05:09:23,영웅클래스 리마스터...5번,ejdueiesnendh,1,False,5번전부다 한사람한테는 리니지m처럼 선택권 줘야됩니다 ㅜㅜ,
1888,2019-12-06 05:31:39,팅김팅김,영찐찌,1,False,"아이폰 Xr 튕겨서 아이패드삿는데 텔쓰자마자 튕김. 테스트안하나요 
하루에열번이상튕기는데",
1889,2019-12-01 06:19:13,튕기는거 조치 언제해주냐 도대체,지수뤼,1,False,"아이폰 11인데 아예 할수가 없네 
조치 도대체 언제합니까???",
1890,2019-11-30 07:51:24,너무팅기내,동글10,2,False,아이패드로 접속하는데 접속많하면 팅기내여 이건머 껨을 할수가 없내요,
1891,2019-11-30 04:57:20,아이폰 팅김현상,챠오츄르,2,False,게임을 할수가없어요 뭐만하면 팅겨요 ;;;,
1892,2019-11-29 07:27:12,무과금 할수 있다 생각하지?,헤이나루언,1,False,그래 지금은 할수 있지 ㅋㅋ사료 넣어주고 초반에 잡템 팔고 그리고 그 뒤론?ㅋㅋㅋ가능할것 같냐 시간낭비다 빨리 접어라,
1893,2019-11-28 17:30:38,업데이트하고나서 계속팅기는데,엔씨개랙터,1,False,게임못하게 업데이트했냐 엔씨샛기들정신나갔네 그래놓고 아이템팔아먹냐,
1894,2019-11-28 16:54:07,팅김,개미칭,2,False,"마을로 귀환하기만 누르면 팅겨요~ 
죽어서 마을 귀환하려고 하는데 화면 하얘지고 암것도 못하고 있어요ㅠㅜ",
1895,2019-11-28 11:39:40,계속 팅김,하하항우웅,1,False,게임들어가서 뭐만 누르면 그냥 꺼지네요 .아무것도 진행이안됨,
1896,2019-11-28 10:52:10,아이패드 5초도 못버티고 튕김.,바비엘사,1,False,"열번을들어가도 토끼 도 아니고 5초를 못버티고 튕기기 수십번
..
.초반 이라고 넘기기에는 좀 심하네요..",
1897,2019-11-28 07:59:28,튕김팅팅팅팅팅,아르수아1004,1,False,"계속 튕겨대는통에 뭘 못하겠음
다른 게임이랑 차별화 된것도 모르겠고 뭐만하면 팅기니 짜증남",
1898,2019-11-26 15:31:24,재미있습니다 ㅋ,Kyh1213,5,False,굿게입이요 어서 다운로드!,
1899,2020-02-13 12:10:16,서버가 전부 혼잡하고 캐릭터가 생성이 제한돼서,J8956120m@,1,False,게임을 못함 아니 서버가 혼잡하고 캐릭터가 생성이 제한이라니 시작도 못했는데,
1900,2019-11-26 16:26:30,사전예약 보상,Aigkgslgzhxh,4,False,사전예약보상이 계속 안들어오는데”산태” 보시면 좀 넣어줘요,
1901,2020-01-24 10:45:56,이겜을 만들려고 야간하심????;;;;;;;;;,리뷰작성하기짝나네,2,False,"어마어마하네... 게임이 퇴보되는것 같네요;;;100보 양보해서 과금 시스템이야 그렇다 칩시다.
근데 이게 리니지2m 확실히 맞습니까????????;;;;;:::
Pc리니지2하곤 전혀 다른 게임인데...
정말 여러모로 실망을 주시네요...
아니 어떻게 2006년도에 한 게임보다 액션이 못하니..ㅋㅋㅋㅋㅋ20세기에요????????
초심으로 돌아가시는건가요????ㅋㅋㅋ그냥 망작 망게임",
1902,2020-01-13 17:18:13,리니지2м,갓겜임 지옥에서는,5,False,"리니지2 와의 접점은 직업, 장비 이름뿐",
1903,2019-12-18 01:50:07,정신 안차리냐 엔씨야?,ㅇㄷㅌㅉㅇㅇ,1,False,아이폰 유저 버렷냐? 돈을 쓰고도 이런 대우를 받아야하는게 정상이냐?개 ㅈ같은거,
1904,2019-12-18 01:14:38,아이폰 유저는 하지 마세요,Warada122,1,False,"업데이트도 더 느리고 하다 못해 공지도 않해줌...
아이폰 유저는 신경 안씀",
1905,2019-12-11 04:59:32,어지간히 팅겨야지,팅김오짐,1,False,"아이폰x인제 오늘 패치전에는 텔탈때마다 팅기더니
오늘 패치후는 입장자체에서 팅겨버리냐ㅋㅋㅋㅋ",
1906,2019-12-03 23:37:25,"아이폰,아이패드 너무팅겨요..",라히트닝,1,False,"뭐만 누르면 팅기고,마을들어가면 팅기고 ..
상급클래스 뽑는거 다날림 ㅠㅠㅠㅠㅠ",
1907,2019-12-03 14:57:36,장난하나...,rifus1625,1,False,"지도에는 불빛... 가니 암것도 없고 ....
똥개 훈련하냐??
거기다 툭 하면 튕기고....",
1908,2019-12-02 09:35:11,팅겨서 할수가없음..,깻잎사랑,1,False,그림의 떡인 게임.. 글씨도 넘 작아서 안보이고 실망이다 ㅠㅠ,
1909,2019-11-30 00:26:08,튕김,김진묵,1,False,이틀째 접속로딩창에서 튕겨 게임에 들어가보지도 못했습니다 접속보상도 못받고 게임도 못하네요,
1910,2019-11-28 17:49:52,튕김현상!!!,직업상담사,1,False,힘들게 접속되어 들어 갔는데 1분도 안되어 튕겨져 나감. 겜을 이어서 할 수 없음. 뭔가 싶음.,
1911,2019-11-28 15:01:28,유투브광고보다 더빡침,처애더ㅛㅜ러359)'푸뮤너푸,1,False,"5분마다 팅기면 게임 하지말라는거지:;;
달빛조각사처럼 망겜",
1912,2019-11-28 09:46:34,야,묘매는,1,False,아니 게임을 하라는 거야 말라는거야 아이폰 쓰는 유저는 배려하지 않는망작 계속 튕기는데 화병나서 못해먹겠다,
1913,2019-11-28 01:21:52,ㅇㅇㅇ,오로로롱어,2,False,"들어가서 터치 한번 하자마자
자꾸 팅기는데 할맛이 안나네요 
어떻게 해야하나요",
1914,2019-11-27 06:35:40,게임할때마다 꺼저버림~,레오니오,1,False,게임하고 1분후 바로 꺼짐 왜그럴까요 아이패드 프로인데 ~ios 최신,
1915,2019-11-27 03:31:13,팅 팅 팅 팅 팅 팅,티티너나,1,False,"그만좀 팅겨라 야마 돈다 진짜
모바일 게임 한두번 출시 하는거도 아닌데
이렇게 팅 되는거 하나 못잡는게 말이 되나
아이폰 아이패드 다 팅긴다 
짜증나서 못해먹겠다 하",
1916,2019-11-26 16:48:05,아니튕기는것그렇다치고,문막미녀,1,False,"2분에 한번씩 튕기는건 첫날이라 그렇다 치고 튕겨서 죽은건데 왜 손실이되는거에요,,;;?얼탱없네;;",
1917,2019-11-26 15:03:01,기대됩니다,아이큐브보조배터리,5,False,이제 게임 오픈했네요 아주 기대가 됩니다,
1918,2020-02-13 02:22:21,아이폰7팅김현상,뚜아뚜지,1,False,아이폰7쓰고있는데 게임들어가면중간중간팅기네요,
1919,2020-01-22 04:04:11,게임입장이 안되요ㅡㅡ,쿠코팡,1,False,아니 겜임좀 할려고 로그인해서 게임입장할려는데 바로 멈추네ㅡㅡ 게임하라는건지 말라는건지,
1920,2019-11-27 11:46:39,너무팅겨서 못하겠네,오따꾸,3,False,3~5분에 한번씩 팅기는데 못해먹겠구만,
1921,2019-12-18 02:59:14,업뎃 언제 해주나요 과금도 구글보다 비싸게 받으시면서,땍트,1,False,ㅋㅋㅋㅋ 잘들하시네요 훌륭하십니다,
1922,2019-12-11 02:00:19,아이폰 팅김,qwerygffjdsfhifderhgifwf,1,False,"이번 업데이트 이후 더 팅기나
귀환만 하면 팅기노 ㅡㅡ

수정좀 해줘요~~",
1923,2019-12-06 14:19:04,발적화. 과금은 문제도 되지않는다.,흘러내린별빛,1,False,"아이폰11에서 버버버버버버벅. 
서버가 느린것도 아니야. 여유있는서버에서 버버버버버버버벅 ㅋㅋ
2시간 하다가 지움
ㅃㅃㅇ",
1924,2019-12-02 04:33:15,그래픽 최악 현질유도심함 ㅠ 아쉽다,밀크앙,1,False,그래픽이라도 좋게 만들지 10년전에 나온겜같다.,
1925,2019-12-01 22:24:32,무슨 핸드폰게임을 들어가면 10초도안되서튕기고,끄을잼,1,False,맵열면 자동으로튕기고 뭐냐이게 지멋대로튕기고 다시대기열생기고,
1926,2019-11-28 18:50:02,택진형아,새벽엘프,5,False,택진형아 리니지2 열심히 하고 있어요 열랩할게요.,
1927,2019-11-27 13:07:45,이리심하게들 팅기는데 엔씨들은 뭐함? 공지도 하나없이?,Koosunmi,2,False,3-4분도 안되서 계속팅,
1928,2019-12-06 13:46:43,"아이폰,언제까지.팅기는거에요! ! ? !",hyekyung00,3,False,ㅡㅡ,
1929,2019-11-27 07:09:50,아이폰을 쓰고 있는 사람인데 너무 잘팅김,원장 종성,1,False,겜을 할수없을정도로 잘팅김 벌써 5분안에 10번넘게 팅김,
1930,2019-11-27 00:35:09,겁나 튕기네요,sjehfhdtyde,1,False,"그동안 어떤 게임하면서도 리뷰 남긴적 없는데
리니지2M은 심각할 정도록 튕기네요!",
1931,2020-03-18 03:27:44,듣던 노래는 왜 끊기냐구요,레이루우,1,False,실행하면 듣던 노래가 자꾸 정지 되는데 그럴 필요가 있나요? 노래 재생이 안되는 이유좀요,
1932,2020-03-18 01:48:51,아이폰유저는 불편하네요,Joolmoony,1,False,맥용 퍼플은 언제 나옵니까? 폰 폭발하기전에 맥용 퍼플 만들어요.,
1933,2020-01-04 15:45:45,아이폰 11 프로,10tt0,1,False,자꾸 게임이 튕기네여 잘돌아가는가 싶다가도 어느세보면 튕겨있네요,
1934,2019-12-17 23:47:49,업데이트 안돼요,sssww1122,2,False,업데이트하게 파일 배포된 해주세요 아이콘만 차별하네요,
1935,2019-12-09 04:40:11,오픈하고 3일 후 부터 계속 튕기던데,ID(나라),1,False,"수정작업은 그냥 할 생각없냐 너네??ㅋㅋㅋㅋㅋ
정신나갔네",
1936,2019-12-04 08:13:31,그래도 그래픽은 휼륭할줄  알았는데,한제국,1,False,"정말 실망스럽군요.
과금도 정도껏 유도하여야지..이건 뭐..",
1937,2019-12-04 01:09:03,답옶다ㅡㅡ,똑바로하다적당히작작하자,1,False,"얼마게임안해는데...개임하고 다음날 접하는데 계속 팅기네??????????????광고만 졸 하고.,,,,,",
1938,2019-12-01 10:35:49,게임을 할 수 있어야 게임을 평가하지...,병명은 죠죠,1,False,"가방열면 다운
귀환하면 다운
지도열면 다운
이따위로 만들어놓고 오픈하다니 ....",
1939,2019-11-29 22:11:29,몇번이나 튀기는지,몇돌살이고,1,False,서버 관리를 해야할거 같은데요 튕김현상이 너무 자주 일어나요,
1940,2019-11-30 09:18:03,너무 좋은데,나유루로,3,False,사냥도 빠르고 퀘스트도 쉽고 해서 좋은데 너무 팅겨요ㅠㅠ,
1941,2019-11-29 07:00:56,팅김현상,깅ㅅㅇ사삿,1,False,아오 ㅡ ㅡ 들어가자마자 귀환주문서 누르기만하면 팅기냐?????해결좀해줘요,
1942,2019-11-28 01:04:46,아이폰8 드럽게 튕김,부시오패스,1,False,몹 세마리잡는 시간정고면 팅김다고보면됨 이게 2019한국 상위 게임사 수준,
1943,2019-11-26 23:35:44,추억으로 생각했는데,실실리아,5,False,재미있네요,
1944,2019-11-26 23:05:22,재밌네요~~ 리니지 기대함,Sujin&Suzy,5,False,음.나름 퀄리티 넘쳐나요,
1945,2019-11-26 17:19:40,굿굿,작살성우,5,False,역시 nc 아직까지 재미있게 하고있습니다,
1946,2019-11-26 15:16:53,리니지 2m 기대되네요,따도리,5,False,기대만큼 재밌어요ㅎㅎㅎㅎ,
1947,2020-09-26 03:42:47,늑대잡다가튕기드만 뜬금없는업데이트머고,망엔씨,1,False,ㅡㅡ짜증이네ㅡ 렉 완전심하노,"{'id': 18121181, 'body': '꿈꾸던 연대기의 시작, 리니지2M 안녕하세요. 리니지2M입니다. 게임 진행 과정이 원활하지 하지 않아서 리뷰 해주셨네요. 우선은 기재해주신 리뷰 내용으로는 상세한 확인이 필요합니다. 이에 번거롭겠지만 plaync 고객센터에서 해당 현상을 확인할 수 있는 스크린샷을 첨부하여 1:1 문의 접수해 주시길 부탁 드립니다. 1:1문의: https://cs.plaync.com/ 안내해드리는 내용을 참고하시어 도움 받으시기를 시기를 바랍니다. 감사합니다.\r', 'modified': '2020-09-27T06:41:52Z'}"
1948,2019-12-24 00:46:11,로그인실패,초기화방법,1,False,"페이스북, 구글 등등 다 인증해봤는데
로그인실패 문구만 뜨네요...
별하나도 아까워요",
1949,2019-12-01 14:15:19,카지노회사??,정콤,1,False,"무슨 게임이  다 뽑기냐???
정신 나갔냐??
20랩 까지 하고 바로 삭제",
1950,2021-09-17 22:09:29,말은 바로해야지,lovejong35,5,False,"누가 몇억씩 쓰라고 했냐

한달에 취미값으로 55,000원~100,000원만 써도 충분히 재밌게 즐길 수 있다

밸런스 망친건 수억 수십억씩 쓴놈들이지

누구탓을 하는거야…..",
1951,2019-11-29 05:45:09,하,아구초,1,False,제발좀 고쳐주셈 아니 어케된게 아이폰유저라고 무시하나 퀘스트 하나하는데 5번 이상 팅긴디 말이됨?? 언능 고쳐주셈,
1952,2019-11-28 20:01:45,팅김,카레카레카레,1,False,진짜 너무 팅긴다... 한마리 잡기도전에 팅겨버리네요... 임시점검 후에 더 튕기는거 같네요,
1953,2019-11-27 13:25:12,너무 팅기네,ㄲhyunny,1,False,퀘스트 한개하면 팅기고 엔피씨이야기하면 팅기고 너무 실망이네요. 엔씨에서 만들면 처음에는 불안한거는 피씨나 핸드폰이나 똑같은거네,
1954,2019-11-27 12:01:05,진정한 가치 같은 소리하네 ㅋㅋㅋㅋㅋㅋ,ㅋㅍㅎㅋㄴ,1,False,"전직 시스템이 과금이다, 무슨 말이 더 필요할까?
그냥 지우고 다른 게임 찾자.",
1955,2019-11-27 00:31:29,와 이건 진짜 너무 심하다,힐도르프,1,False,"역대급 현질 유도네
캐릭터 전직할 때부터 가챠라니
진짜 쓰레기네. 역시 NC",
1956,2019-11-26 23:15:21,중국산 보다 못한 발적화,doshdd,1,False,"중국산 게임보다 재미없습니다
현금유도 심합니다
배터리 10분하니 20퍼 아래로 내려갑니다
삭제합니다",
1957,2020-05-13 07:53:44,로그인,문뜨꽁,1,False,아이폰 프로 쓰는데 왜 페이스북 계정로그인이안되는거죠 업데이트 후 부터 로그인이안됩니다,
1958,2020-05-08 02:57:21,아이폰se20 실행안되네요,やんじゅん,1,False,나만 그런가 했는데 다들 그렇네,
1959,2020-03-07 23:39:27,아이패드 에서  게임  안됨,정자동 교주,1,False,"아이패드 6세대  쓰는데  게임 진입이  안되네요
어찌 쓰라는건지",
1960,2019-11-29 22:12:58,잘 만들었다. 하지만,akayurin,2,False,아이템을 파는 현질유도..... 운영 맘에 안든다....,
1961,2020-01-16 12:22:49,아이폰은,깨뚱이,5,False,쿠폰등록 못하나요 ????,
1962,2020-01-13 12:30:23,작년 2019년도 최악의 게임,평범한이야기,1,False,"무슨 말이 필요할까요
2019년도 최악의 모바일 게임.....
평점도 아까운 게임",
1963,2020-01-08 05:38:13,무엇을 상상했던,Fjkhdhhxjs,1,False,"역시 그 이상을 보여주는 nc 입니다ㅋㅋㅋㅋㅋ
과금모델보면 게임회사가 야구 구단을 어떻게 굴리는지 인정 하게됨ㅋㅋㅋㅋㅋ",
1964,2019-12-02 13:11:40,진심 튕겨서 못하는 망겜,지아지란,5,False,튕기는거 개선안하면 망겜 ㅋㅋㅋ,
1965,2019-11-30 01:08:34,6s 튕김,순득군,1,False,"들어가면 튕기고 들어가면 튕기고 들어가면 튕...
아니 대가리들 모여서 이런거 해결 못 하고 뭐하는거임?
돈만 쳐먹으면 끝나는거임?????",
1966,2019-11-27 03:22:02,팅김,zbcjd,2,False,아이폰6s 유저 폰 그려서 팅기는건지 렉도 심하고 계속 팅겨 못하겠어요,
1967,2019-11-29 18:04:58,아이폰7,국민유져,1,False,"아이폰만 안되는거 같네요 겔럭시6도 되는데
아이폰 세븐이 안되는건 좀 문제가 있는듯핮니다;;",
1968,2019-11-28 14:51:08,계속 튕깁니다,머거루추아다거루루,1,False,업데이트 하고나서 접속하면 5초마다 튕겨서 그냥 꺼버렷습니다 ㅡㅡ..,
1969,2019-11-28 10:59:45,아이패드 튕김 튕김 튕김,관리철저,1,False,"해도해도 너무하네, 게임운영 똑바로 좀 합시다.
M물약 사용해도 게이지는 차지도 않고,",
1970,2019-11-27 13:18:24,아이폰8 진짜 미치게 튕겨요,박혜선박혜선,1,False,"아무것도 못하게 접하면 튕기고 다시 접해서 
탤 타면 튕기고 몹잡으면 튕기고 진짜 아무것도 못해요 방금 화살 사려고 잡화상 누르니까 튕기고
다시 접속해서 화살 고르고 수량누르는데 튕기고 오예 튕기고 튕기고 튕튕기기고고",
1971,2019-11-27 12:55:42,존시나 팅기네 씌잇프알,재피리야,1,False,ㅇㅂ 이렇게까지 팅기는 게임은 난생 처음임 10분에 한 번씩 튕기는 느낌인데 시이벌,
1972,2019-11-26 20:38:31,거 쥰내 팅기네,한번리뷰해볼까,2,False,아이폰 xr인데 쥰내 튕기네 한두번은 그렇다쳐도 3분에 한번씩  팅기는건 아니지얺나,
1973,2020-02-26 06:36:47,아이폰유저,오복간장,2,False,패치깔고나니 게임접속하니 계속튕기네요,
1974,2019-11-26 16:11:49,아이폰 8은 그냥 존 ㅋ 나 튕기기만하네,엥앵앵앵앵,5,False,에휴..,
1975,2021-11-27 10:25:15,리니지W m1으로 빨리하게 해주세요,레피드스펠,1,False,현기증난단 말이예요,
1976,2020-08-25 23:36:58,과금안하면 작업장,강쿤이,1,False,"과금안하면 작업장으로 정지시키는 게임 
2월에 작업장이라고 정시키고 아직안풀아주는 아주 어마무시한 nc",
1977,2020-02-18 23:02:09,운영자님 보세요,젖절하게,2,False,"제발좀 메크로 쫌 어케좀 해줘요
사냥 좀 할수있게 해주세요 
제발 좀요;;;;",
1978,2020-01-08 08:08:41,별하나 도 아깝다,확!씨 그냥마,1,False,"조온나개 팅겨 수없이 팅겨 팅기다가 혼자욕만 쳐하다가 지운다 18것 
잘 묵고 잘살아라 캬~퉤!!",
1979,2019-12-18 14:00:54,뭐여 지금 업데이트 뭐요?,미군a,1,False,뭔 닝기미 신규 하는것도 아닌디 자꼬 초반 시나리오 왜나옴?,
1980,2019-12-06 20:42:33,아이패드,중상층,3,False,"아이패드 로 접속 분도 안되서 팅김 아이폰이나아이패드로는 이거못하는 
건가요",
1981,2019-12-18 01:36:54,아이폰 왜안되냐,복구해줘라요,1,False,"적당히해야지 몇시간째 안되는거에요 아이폰은
빨리좀해주세요",
1982,2019-12-09 20:54:50,팅겨나감니다,쿨쿨칰칰,2,False,계속. 순간이동이나.   지도켜서. 이동 하거나. 갑자기 자주텡기는데요,
1983,2019-12-07 05:19:01,게임참 좃같이만들어놨네,헤헤안뇽,1,False,아니 기본적으로 안팅겨야 뭐라도하지 시벌뭐누르믄튕기네,
1984,2019-12-14 00:29:54,아이폰11pro 왜이렇게튕기냐,꿋굿위메프,3,False,너무튕긴다 ㅡㅡ,
1985,2019-12-05 02:49:00,환불해주세요..,Sinbal28,1,False,게임이 너무 팅김니다..최신폰인데 최적화 안하나요...환불해주세요,
1986,2019-11-29 00:51:04,팅김,수콩코이,2,False,"너무 팅김 게임한수가 없네요
어떻게 해야하나요?
게임 하지 말라는건가요?",
1987,2019-11-27 13:27:32,노 투더 답,이게게임임??,1,False,"ㅋㅋㅋㅋ 나는 활직업하고싶은데 영웅에서 내 직업안나오면 그냥 무과금되는거임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 내가 하다하다 직업가지고 장난치는 게임은 첨보네  게임은 2-3분마다 팅겨 머 하라는소리인가 ㅋㅋㅋㅋ
폰은 그래픽도 개 구지고 그냥 과장광고 쩐다 ㅋㅋㅋㅋㅋㅋㅋ",
1988,2019-11-27 11:03:24,아니 아이패드는 게임하지말라는거냐?,캡틴진진,1,False,1분에한번씩 팅겨버리네 진짜 거지같아서안한다,
1989,2019-11-27 10:53:55,최고의 현질게임!,김긴별,5,False,역시 리니지 최고에여!!!!,
1990,2019-11-27 09:25:52,자꾸 튕기는 현상발생,양진규,2,False,계속 튕기네요 게임을 못할정도로..,
1991,2019-11-27 02:49:53,발열량좀...,bluefootbb,1,False,"게임은 뭐 기대하던 그대로인데
무슨 게임만하면 발열량이 장난아니네요
최적화좀 시켜주세요",
1992,2019-11-26 22:12:41,과금 징징이들아,Ch.91,2,False,애초에 지를 생각있었냐? ㅋㅋ 안지르고 하니깐 속편한게 재미있다.,
1993,2019-11-26 15:07:59,왜 로그인이 안돼냐..,kks8634,1,False,"화면터치후 로그인이 안눌러짐

아이폰 11 프로인데도 ... 먼지..에휴

이화면에서 터치안되는건 저만 그런가요?",
1994,2019-11-26 08:58:37,모든 유저들이 원하는 개인거래,아나지나짜,5,False,"나만 그런가 요즘 RPG 를 선택할때 

개인거래가 되는지가 그 게임을 할지말지로 갈린다

엔씨에서고대하는 대작이라면 리스크감수하고 개인거래 되게끔 하는게 어때요!?

모든사람이 답답해하고 싫어하던데,,, 엔씨도 똑같이 막는구나 ㅠㅠ",
1995,2020-04-18 16:24:11,게임재밌어요,대꾸니,5,False,말이필요없음,
1996,2020-03-31 23:49:10,업뎃진짜징하네,노답원킬,1,False,업뎃 진짜 어젯밤에하고 다음 날아침은 심한거아님 한번할때마다 30분이상 징하네,
1997,2020-02-19 07:02:21,과금유도 세계 탑 게임,사행성최고,1,False,"1. 미친듯한 과금유도(패키지 한달에 2,3번 기본)
  패키지 가격도 일반 게임과 차원이 다름
2.업데이트 역시 유저들 재미를 위한 패치보단 과금 준비 위한 한주 패치 진행
 일찍 빨아먹고 아이온이나 세대교체 준비하는듯한 이른 전개
 ( 나온지 얼마 안되서 전설 돈으로 팔고있음)
3. 작업장이 절반이라 템 가격 장난에 드랍률 패치로 그나마 템 획득도 일반 유저는 힘듬
4.매너모드 오류로 유저간 트러블 형성
5.엄청난 확률게임으로 사행성이 강함
엔씨 게임해보고 돈마블이나 넥슨 같은 기업이 그나마 양반 게임 
진짜로 미쳤다는 얘기밖에 안나오는 게임",
1998,2020-01-08 00:04:39,프로그램 으로 돌리는 자동 캐릭터. ㅠㅠ,honor3535,1,False,"프로그램으로 오토 돌리는 개판 되고 있네요. ㅠㅠ
때로 몰려 다니는  프로그램 으로 돌리는 
자동 캐릭터좀. 어떦게 해주세요 ㅠ",
1999,2019-12-11 09:55:10,리니지2를 기대했더니 리니지m2가 나왔네,붐디붐디영,1,False,진짜별로임 아이폰은 계속팅기거,
2000,2020-01-10 08:48:31,어렵네요,잼ㄹㅁ,3,False,게임이 좀 어렵게 느껴지는데 해봐야 알겠죠 ?,
